"날짜","종가","시가","고가","저가","거래량","변동 %"
"2011- 12- 05","591.00","597.50","602.75","589.50","124.21K","-0.71%"
"2011- 12- 02","595.25","602.00","605.75","593.75","138.26K","-1.04%"
"2011- 12- 01","601.50","608.75","612.50","597.50","132.33K","-1.07%"
"2011- 11- 30","608.00","604.75","616.00","595.00","162.67K","0.41%"
"2011- 11- 29","605.50","598.25","612.50","595.00","210.65K","1.17%"
"2011- 11- 28","598.50","593.25","603.00","593.00","179.18K","1.44%"
"2011- 11- 25","590.00","595.00","600.75","587.00","100.72K","-0.92%"
"2011- 11- 23","595.50","607.00","608.00","591.00","152.60K","-1.69%"
"2011- 11- 22","605.75","605.25","608.50","601.50","129.57K","0.12%"
"2011- 11- 21","605.00","617.75","618.75","600.50","114.49K","-2.10%"
"2011- 11- 18","618.00","623.25","626.00","609.00","128.19K","-0.84%"
"2011- 11- 17","623.25","650.75","651.00","619.00","125.41K","-4.41%"
"2011- 11- 16","652.00","653.50","657.00","646.25","108.88K","-0.42%"
"2011- 11- 15","654.75","643.00","655.25","640.75","117.24K","1.79%"
"2011- 11- 14","643.25","647.50","654.00","639.25","128.50K","-0.69%"
"2011- 11- 11","647.75","655.00","660.00","645.50","113.80K","-1.07%"
"2011- 11- 10","654.75","663.50","671.00","654.00","137.99K","-1.54%"
"2011- 11- 09","665.00","670.50","676.25","657.00","189.21K","-0.89%"
"2011- 11- 08","671.00","665.00","674.75","663.25","130.05K","0.86%"
"2011- 11- 07","665.25","665.00","667.50","659.75","113.45K","-0.15%"
"2011- 11- 04","666.25","663.00","668.00","654.75","71.14K","0.38%"
"2011- 11- 03","663.75","655.00","668.50","651.50","54.79K","1.18%"
"2011- 11- 02","656.00","663.50","669.50","651.00","67.66K","-1.39%"
"2011- 11- 01","665.25","658.50","671.25","643.50","87.55K","0.95%"
"2011- 10- 31","659.00","665.00","667.25","649.75","39.76K","-1.20%"
"2011- 10- 28","667.00","663.00","668.25","657.50","66.33K","0.53%"
"2011- 10- 27","663.50","650.25","669.25","650.00","47.50K","2.16%"
"2011- 10- 26","649.50","660.25","666.50","645.25","61.70K","-1.93%"
"2011- 10- 25","662.25","661.00","669.75","658.75","40.15K","0.00%"
"2011- 10- 24","662.25","658.50","672.00","657.25","33.01K","0.34%"
"2011- 10- 21","660.00","658.75","675.00","657.00","54.75K","0.11%"
"2011- 10- 20","659.25","648.00","660.75","642.00","45.15K","1.66%"
"2011- 10- 19","648.50","653.50","660.00","647.50","51.75K","-0.65%"
"2011- 10- 18","652.75","650.00","655.00","641.25","79.80K","0.23%"
"2011- 10- 17","651.25","652.50","658.00","646.50","39.07K","-0.04%"
"2011- 10- 14","651.50","649.50","659.50","644.25","53.93K","0.27%"
"2011- 10- 13","649.75","652.75","654.50","634.00","35.73K","-0.46%"
"2011- 10- 12","652.75","658.25","666.75","641.00","56.01K","-0.72%"
"2011- 10- 11","657.50","619.00","657.50","612.00","55.09K","6.48%"
"2011- 10- 10","617.50","612.00","630.75","611.50","41.26K","0.78%"
"2011- 10- 07","612.75","618.50","620.00","608.75","17.46K","-0.89%"
"2011- 10- 06","618.25","619.00","629.50","617.00","37.64K","0.00%"
"2011- 10- 05","618.25","606.00","620.50","604.75","31.79K","2.91%"
"2011- 10- 04","600.75","606.00","607.00","590.50","52.07K","-0.87%"
"2011- 10- 03","606.00","604.25","612.25","586.00","57.24K","0.04%"
"2011- 09- 30","605.75","648.00","649.25","605.75","59.42K","-6.19%"
"2011- 09- 29","645.75","644.00","651.50","636.25","33.41K","0.27%"
"2011- 09- 28","644.00","664.00","664.00","642.50","41.77K","-3.27%"
"2011- 09- 27","665.75","665.75","679.50","659.50","45.07K","0.68%"
"2011- 09- 26","661.25","659.00","666.50","643.50","29.13K","1.42%"
"2011- 09- 23","652.00","665.25","671.75","651.00","35.07K","-1.66%"
"2011- 09- 22","663.00","695.00","695.25","660.50","32.18K","-5.12%"
"2011- 09- 21","698.75","703.00","709.75","698.00","23.85K","-0.60%"
"2011- 09- 20","703.00","709.25","717.00","703.00","31.78K","-0.28%"
"2011- 09- 19","705.00","705.00","707.00","689.50","49.36K","-0.07%"
"2011- 09- 16","705.50","714.75","720.75","705.00","43.89K","-1.29%"
"2011- 09- 15","714.75","738.50","738.50","714.00","33.37K","-1.31%"
"2011- 09- 14","724.25","724.50","728.50","716.50","145.71K","0.17%"
"2011- 09- 13","723.00","746.25","749.25","716.75","227.07K","-3.02%"
"2011- 09- 12","745.50","737.00","748.50","726.25","188.00K","1.22%"
"2011- 09- 09","736.50","734.00","740.50","730.25","156.55K","0.34%"
"2011- 09- 08","734.00","749.00","751.50","731.25","192.16K","-1.87%"
"2011- 09- 07","748.00","755.75","765.00","743.75","145.63K","-1.03%"
"2011- 09- 06","755.75","751.00","759.00","742.75","150.94K","0.82%"
"2011- 09- 05","749.63","759.88","759.88","747.38","","-1.37%"
"2011- 09- 02","760.00","743.75","764.25","739.25","171.54K","2.91%"
"2011- 09- 01","738.50","766.00","767.50","737.50","194.12K","-3.78%"
"2011- 08- 31","767.50","774.50","775.50","767.00","157.34K","-1.00%"
"2011- 08- 30","775.25","770.25","777.25","760.25","205.25K","0.68%"
"2011- 08- 29","770.00","766.00","779.00","765.25","180.29K","0.39%"
"2011- 08- 26","767.00","742.75","768.50","740.50","229.98K","3.16%"
"2011- 08- 25","743.50","741.00","747.00","734.25","150.91K","0.07%"
"2011- 08- 24","743.00","743.00","748.75","739.25","144.13K","-0.07%"
"2011- 08- 23","743.50","738.00","744.00","734.00","156.99K","1.23%"
"2011- 08- 22","734.50","729.75","736.50","725.50","123.20K","1.28%"
"2011- 08- 19","725.25","713.00","728.75","706.25","127.92K","1.72%"
"2011- 08- 18","713.00","724.00","725.00","708.50","137.94K","-1.72%"
"2011- 08- 17","725.50","726.25","733.50","722.00","133.03K","-0.27%"
"2011- 08- 16","727.50","719.50","728.50","712.50","163.95K","1.04%"
"2011- 08- 15","720.00","716.00","724.25","715.50","111.85K","0.77%"
"2011- 08- 12","714.50","714.00","721.00","710.00","189.63K","0.07%"
"2011- 08- 11","714.00","686.50","718.50","686.25","215.47K","3.70%"
"2011- 08- 10","688.50","693.00","699.75","686.00","185.21K","0.00%"
"2011- 08- 09","688.50","683.75","697.50","668.75","225.02K","0.36%"
"2011- 08- 08","686.00","691.00","701.00","680.50","200.02K","-2.42%"
"2011- 08- 05","703.00","696.00","709.25","687.00","211.89K","0.21%"
"2011- 08- 04","701.50","711.50","712.50","688.00","216.16K","-1.61%"
"2011- 08- 03","713.00","714.00","718.50","705.50","182.28K","-0.38%"
"2011- 08- 02","715.75","685.00","715.75","681.75","230.86K","4.37%"
"2011- 08- 01","685.75","671.00","687.00","668.00","146.11K","2.54%"
"2011- 07- 29","668.75","688.00","689.25","665.50","157.10K","-2.55%"
"2011- 07- 28","686.25","689.75","692.75","682.50","136.06K","-0.76%"
"2011- 07- 27","691.50","686.25","693.00","675.00","141.51K","0.69%"
"2011- 07- 26","686.75","678.00","687.50","671.50","129.01K","1.82%"
"2011- 07- 25","674.50","673.50","679.00","666.25","123.98K","-1.60%"
"2011- 07- 22","685.50","673.00","686.00","667.50","123.63K","1.86%"
"2011- 07- 21","673.00","676.50","680.75","663.25","144.43K","-0.70%"
"2011- 07- 20","677.75","687.50","698.00","675.25","140.38K","-1.38%"
"2011- 07- 19","687.25","684.00","703.75","682.50","173.52K","1.51%"
"2011- 07- 18","677.00","684.50","684.50","666.25","125.67K","-1.17%"
"2011- 07- 15","685.00","678.50","696.00","673.00","172.76K","-0.83%"
"2011- 07- 14","690.75","686.25","695.00","673.75","61.51K","0.58%"
"2011- 07- 13","686.75","664.75","694.00","661.50","82.13K","3.43%"
"2011- 07- 12","664.00","643.00","669.75","623.75","80.87K","3.27%"
"2011- 07- 11","643.00","644.00","645.00","631.25","52.29K","0.12%"
"2011- 07- 08","642.25","626.00","646.50","626.00","59.45K","2.76%"
"2011- 07- 07","625.00","618.00","633.50","616.00","52.54K","1.01%"
"2011- 07- 06","618.75","625.75","629.75","618.00","65.54K","-1.08%"
"2011- 07- 05","625.50","615.50","631.00","614.25","76.87K","0.83%"
"2011- 07- 04","620.38","606.25","621.38","606.25","","2.25%"
"2011- 07- 01","606.75","605.00","622.75","603.00","126.73K","-6.37%"
"2011- 06- 30","648.00","678.25","685.75","648.00","85.94K","-4.42%"
"2011- 06- 29","678.00","674.75","697.00","666.00","164.67K","1.19%"
"2011- 06- 28","670.00","651.25","671.25","644.50","120.86K","4.00%"
"2011- 06- 27","644.25","653.50","654.00","637.00","106.15K","-1.94%"
"2011- 06- 24","657.00","674.00","682.25","652.25","77.47K","-1.65%"
"2011- 06- 23","668.00","671.50","673.00","636.00","105.49K","-0.63%"
"2011- 06- 22","672.25","703.25","707.50","672.25","98.70K","-4.27%"
"2011- 06- 21","702.25","689.00","708.00","688.75","112.56K","2.15%"
"2011- 06- 20","687.50","689.25","692.00","681.75","58.71K","0.07%"
"2011- 06- 17","687.00","682.50","697.50","677.50","91.79K","0.37%"
"2011- 06- 16","684.50","704.75","708.25","681.25","112.39K","-2.87%"
"2011- 06- 15","704.75","732.50","734.50","699.00","118.17K","-3.33%"
"2011- 06- 14","729.00","748.50","748.50","721.75","87.75K","-3.03%"
"2011- 06- 13","751.75","753.75","760.00","744.50","76.44K","-0.56%"
"2011- 06- 10","756.00","754.00","761.25","746.25","81.86K","0.27%"
"2011- 06- 09","754.00","735.25","765.00","731.75","93.95K","2.45%"
"2011- 06- 08","736.00","718.25","738.75","713.50","107.94K","2.65%"
"2011- 06- 07","717.00","711.50","718.00","710.00","88.59K","0.77%"
"2011- 06- 06","711.50","731.00","733.00","709.75","42.57K","-2.67%"
"2011- 06- 03","731.00","740.00","744.50","727.75","31.58K","-1.42%"
"2011- 06- 02","741.50","726.50","741.75","724.25","46.51K","1.82%"
"2011- 06- 01","728.25","720.50","729.00","711.25","39.62K","1.50%"
"2011- 05- 31","717.50","718.50","729.50","710.00","35.68K","-4.48%"
"2011- 05- 30","751.13","748.13","753.13","745.75","","3.14%"
"2011- 05- 27","728.25","720.00","728.00","712.75","30.25K","1.39%"
"2011- 05- 26","718.25","715.25","728.50","715.25","38.57K","0.49%"
"2011- 05- 25","714.75","705.00","716.00","702.50","31.40K","1.38%"
"2011- 05- 24","705.00","719.25","724.00","698.50","44.63K","-2.05%"
"2011- 05- 23","719.75","725.00","729.75","709.00","26.72K","0.31%"
"2011- 05- 20","717.50","711.25","723.00","704.25","25.50K","0.84%"
"2011- 05- 19","711.50","717.00","724.50","707.00","28.67K","-0.84%"
"2011- 05- 18","717.50","693.00","721.25","693.00","43.11K","3.57%"
"2011- 05- 17","692.75","671.50","693.50","670.25","38.64K","3.16%"
"2011- 05- 16","671.50","661.00","680.75","659.00","32.53K","-1.54%"
"2011- 05- 13","682.00","682.00","690.00","676.50","121.02K","0.22%"
"2011- 05- 12","680.50","672.00","692.50","659.00","190.25K","0.48%"
"2011- 05- 11","677.25","708.75","712.25","677.25","140.45K","-4.24%"
"2011- 05- 10","707.25","707.50","723.75","702.00","142.84K","-0.04%"
"2011- 05- 09","707.50","690.00","711.00","685.75","142.44K","3.10%"
"2011- 05- 06","686.25","708.50","719.75","680.50","216.83K","-3.17%"
"2011- 05- 05","708.75","732.00","737.50","701.00","169.04K","-2.84%"
"2011- 05- 04","729.50","724.25","734.75","716.25","135.62K","0.79%"
"2011- 05- 03","723.75","739.25","743.00","721.25","173.91K","-1.46%"
"2011- 05- 02","734.50","752.75","761.50","731.75","167.83K","-2.91%"
"2011- 04- 29","756.50","729.50","761.50","726.00","180.20K","3.74%"
"2011- 04- 28","729.25","763.75","768.25","729.25","291.92K","-3.95%"
"2011- 04- 27","759.25","773.00","775.00","757.00","235.96K","-1.75%"
"2011- 04- 26","772.75","771.25","777.25","756.75","239.99K","0.55%"
"2011- 04- 25","768.50","756.75","771.25","753.25","201.19K","3.07%"
"2011- 04- 22","745.63","745.63","745.63","745.63","","0.15%"
"2011- 04- 21","744.50","741.50","749.00","736.00","142.80K","0.54%"
"2011- 04- 20","740.50","757.25","775.75","736.50","192.34K","-2.18%"
"2011- 04- 19","757.00","760.00","765.00","755.50","150.97K","-0.33%"
"2011- 04- 18","759.50","747.75","760.75","741.00","198.75K","1.33%"
"2011- 04- 15","749.50","761.50","765.00","747.00","156.79K","-1.51%"
"2011- 04- 14","761.00","762.25","765.50","747.50","130.18K","0.00%"
"2011- 04- 13","761.00","758.00","773.00","751.50","176.92K","0.46%"
"2011- 04- 12","757.50","780.25","780.75","751.25","176.74K","-3.04%"
"2011- 04- 11","781.25","778.00","788.75","765.50","132.06K","0.94%"
"2011- 04- 08","774.00","766.00","776.00","758.00","216.15K","1.01%"
"2011- 04- 07","766.25","769.75","781.00","760.50","155.74K","-0.55%"
"2011- 04- 06","770.50","771.75","773.75","764.75","108.62K","-0.42%"
"2011- 04- 05","773.75","765.50","777.75","761.50","116.20K","0.81%"
"2011- 04- 04","767.50","742.75","771.50","740.75","139.21K","3.30%"
"2011- 04- 01","743.00","734.25","746.00","731.00","169.60K","5.99%"
"2011- 03- 31","701.00","670.50","701.00","667.00","74.21K","4.47%"
"2011- 03- 30","671.00","679.00","681.75","669.00","85.34K","-1.14%"
"2011- 03- 29","678.75","678.50","683.75","668.50","70.32K","0.11%"
"2011- 03- 28","678.00","698.75","700.50","675.00","72.98K","-2.52%"
"2011- 03- 25","695.50","708.00","722.00","693.75","103.62K","-1.77%"
"2011- 03- 24","708.00","688.00","708.50","683.50","110.00K","2.83%"
"2011- 03- 23","688.50","694.25","698.50","685.75","55.13K","-0.79%"
"2011- 03- 22","694.00","693.50","694.00","680.00","60.45K","0.07%"
"2011- 03- 21","693.50","692.00","704.75","682.25","68.21K","0.51%"
"2011- 03- 18","690.00","664.00","698.75","660.00","149.65K","5.54%"
"2011- 03- 17","653.75","625.25","653.75","623.00","89.02K","4.81%"
"2011- 03- 16","623.75","636.25","654.25","615.25","151.61K","-2.92%"
"2011- 03- 15","642.50","673.25","674.25","642.50","100.12K","-3.53%"
"2011- 03- 14","666.00","665.50","674.25","655.00","140.72K","0.26%"
"2011- 03- 11","664.25","684.00","684.75","652.75","235.47K","-2.71%"
"2011- 03- 10","682.75","701.50","703.00","681.00","189.67K","-2.60%"
"2011- 03- 09","701.00","705.50","711.50","691.25","175.91K","-0.64%"
"2011- 03- 08","705.50","717.50","719.50","700.25","154.36K","-1.67%"
"2011- 03- 07","717.50","728.50","733.50","710.25","167.84K","-1.44%"
"2011- 03- 04","728.00","735.50","742.00","723.25","161.46K","-1.19%"
"2011- 03- 03","736.75","721.00","737.00","718.00","137.57K","2.11%"
"2011- 03- 02","721.50","734.00","740.75","707.00","234.96K","-1.90%"
"2011- 03- 01","735.50","730.50","736.25","725.25","158.84K","0.62%"
"2011- 02- 28","731.00","723.50","731.75","716.25","185.93K","1.25%"
"2011- 02- 25","722.00","695.75","726.50","694.00","239.01K","3.66%"
"2011- 02- 24","696.50","703.50","708.50","690.50","205.09K","-0.82%"
"2011- 02- 23","702.25","683.25","705.00","667.50","245.72K","1.74%"
"2011- 02- 22","690.25","725.25","744.25","690.25","170.20K","-4.17%"
"2011- 02- 18","720.25","722.25","725.50","712.50","105.58K","-0.38%"
"2011- 02- 17","723.00","707.00","724.50","702.50","86.13K","3.14%"
"2011- 02- 16","701.00","701.50","705.00","692.75","130.45K","0.00%"
"2011- 02- 15","701.00","707.50","710.25","690.75","148.72K","-0.78%"
"2011- 02- 14","706.50","716.25","721.00","705.75","94.03K","-1.50%"
"2011- 02- 11","717.25","709.50","717.50","706.00","123.28K","1.09%"
"2011- 02- 10","709.50","708.00","715.00","705.00","181.32K","0.11%"
"2011- 02- 09","708.75","684.25","711.50","684.00","135.33K","3.50%"
"2011- 02- 08","684.75","685.00","686.00","677.75","79.95K","-0.15%"
"2011- 02- 07","685.75","687.75","693.25","680.50","113.54K","-0.51%"
"2011- 02- 04","689.25","673.75","690.00","670.25","45.16K","2.38%"
"2011- 02- 03","673.25","679.00","684.25","669.25","51.95K","-0.96%"
"2011- 02- 02","679.75","675.75","685.00","673.50","39.46K","0.48%"
"2011- 02- 01","676.50","669.00","677.25","666.25","48.78K","0.97%"
"2011- 01- 31","670.00","652.50","669.75","652.50","44.47K","2.37%"
"2011- 01- 28","654.50","663.00","668.00","653.00","42.29K","-0.98%"
"2011- 01- 27","661.00","668.50","671.50","657.50","50.33K","-1.05%"
"2011- 01- 26","668.00","654.25","672.25","650.50","50.64K","2.10%"
"2011- 01- 25","654.25","664.75","664.75","649.50","45.19K","-1.62%"
"2011- 01- 24","665.00","669.50","671.25","660.50","45.06K","-0.30%"
"2011- 01- 21","667.00","665.25","677.00","660.75","33.28K","0.45%"
"2011- 01- 20","664.00","651.00","664.75","637.50","43.37K","1.96%"
"2011- 01- 19","651.25","668.75","676.00","647.25","51.10K","-2.69%"
"2011- 01- 18","669.25","656.75","672.00","654.75","47.23K","3.02%"
"2011- 01- 17","649.63","649.63","649.63","649.63","","-1.27%"
"2011- 01- 14","658.00","654.00","658.75","645.25","41.64K","1.00%"
"2011- 01- 13","651.50","642.25","658.25","642.25","59.49K","1.84%"
"2011- 01- 12","639.75","616.25","645.25","614.00","62.71K","3.98%"
"2011- 01- 11","615.25","616.25","623.75","613.00","31.44K","-0.04%"
"2011- 01- 10","615.50","606.25","622.75","606.25","33.36K","1.95%"
"2011- 01- 07","603.75","609.50","613.25","604.00","34.14K","-1.15%"
"2011- 01- 06","610.75","627.00","629.50","608.75","42.71K","-2.67%"
"2011- 01- 05","627.50","617.00","628.25","608.75","26.28K","1.74%"
"2011- 01- 04","616.75","628.00","631.00","611.25","25.22K","-1.87%"
"2011- 01- 03","628.50","634.25","641.50","627.75","24.68K","-1.26%"
"2010- 12- 31","636.50","624.00","638.50","624.00","20.18K","2.00%"
"2010- 12- 30","624.00","631.00","632.75","620.25","17.75K","-1.27%"
"2010- 12- 29","632.00","630.25","634.75","627.00","13.24K","0.12%"
"2010- 12- 28","631.25","622.00","632.00","620.50","18.55K","1.32%"
"2010- 12- 27","623.00","618.25","626.75","616.75","11.25K","1.61%"
"2010- 12- 24","613.13","613.13","613.13","613.13","","-1.43%"
"2010- 12- 23","622.00","616.25","622.75","614.75","14.37K","0.81%"
"2010- 12- 22","617.00","610.25","617.50","608.25","23.45K","1.11%"
"2010- 12- 21","610.25","606.50","611.75","605.75","14.26K","0.54%"
"2010- 12- 20","607.00","604.25","611.25","604.25","18.67K","0.46%"
"2010- 12- 17","604.25","594.50","606.25","593.50","21.73K","1.47%"
"2010- 12- 16","595.50","591.25","597.50","589.25","14.80K","0.55%"
"2010- 12- 15","592.25","594.00","602.00","588.25","25.91K","0.85%"
"2010- 12- 14","587.25","587.00","589.00","583.50","103.10K","-0.21%"
"2010- 12- 13","588.50","574.00","589.00","569.00","131.66K","2.48%"
"2010- 12- 10","574.25","574.75","579.25","567.25","114.37K","0.00%"
"2010- 12- 09","574.25","574.25","578.75","569.25","132.50K","-0.04%"
"2010- 12- 08","574.50","560.75","575.00","552.25","149.13K","2.27%"
"2010- 12- 07","561.75","568.50","575.75","556.75","142.67K","-1.10%"
"2010- 12- 06","568.00","573.50","575.25","562.50","123.40K","-0.96%"
"2010- 12- 03","573.50","555.75","574.00","555.50","161.34K","3.24%"
"2010- 12- 02","555.50","564.50","568.00","555.00","161.99K","-1.90%"
"2010- 12- 01","566.25","544.50","567.50","542.50","191.34K","4.09%"
"2010- 11- 30","544.00","554.00","556.00","543.25","148.35K","-1.67%"
"2010- 11- 29","553.25","557.50","560.00","550.25","201.67K","0.05%"
"2010- 11- 26","553.00","555.00","558.50","545.50","77.88K","-0.14%"
"2010- 11- 24","553.75","543.00","554.00","542.75","132.90K","1.98%"
"2010- 11- 23","543.00","532.75","545.75","520.25","179.31K","2.60%"
"2010- 11- 22","529.25","528.00","546.50","526.00","143.58K","-1.03%"
"2010- 11- 19","534.75","556.50","562.25","532.25","147.12K","-3.78%"
"2010- 11- 18","555.75","540.25","560.00","540.25","120.40K","3.06%"
"2010- 11- 17","539.25","542.00","549.25","522.00","187.24K","-0.14%"
"2010- 11- 16","540.00","568.50","569.50","539.00","165.02K","-5.10%"
"2010- 11- 15","569.00","555.50","580.00","552.50","143.61K","3.83%"
"2010- 11- 12","548.00","577.75","580.00","548.00","159.52K","-5.19%"
"2010- 11- 11","578.00","581.00","588.50","571.00","144.86K","-0.52%"
"2010- 11- 10","581.00","588.50","594.25","579.00","141.18K","-1.57%"
"2010- 11- 09","590.25","599.25","617.50","585.00","193.36K","-1.50%"
"2010- 11- 08","599.25","601.00","606.00","598.25","85.83K","-0.42%"
"2010- 11- 05","601.75","603.75","605.50","597.00","99.34K","-0.33%"
"2010- 11- 04","603.75","594.50","609.25","594.00","84.50K","1.56%"
"2010- 11- 03","594.50","589.25","595.75","582.00","76.74K","0.89%"
"2010- 11- 02","589.25","590.50","596.00","585.50","69.08K","-0.21%"
"2010- 11- 01","590.50","598.00","603.50","589.50","68.43K","-0.76%"
"2010- 10- 29","595.00","591.25","596.00","584.00","48.34K","0.51%"
"2010- 10- 28","592.00","589.00","598.00","588.50","104.75K","0.30%"
"2010- 10- 27","590.25","584.00","592.00","573.50","49.97K","1.07%"
"2010- 10- 26","584.00","580.00","590.00","574.50","57.75K","0.43%"
"2010- 10- 25","581.50","573.25","587.50","572.25","62.46K","1.62%"
"2010- 10- 22","572.25","575.50","582.75","570.75","50.38K","-0.61%"
"2010- 10- 21","575.75","584.75","591.25","573.50","70.53K","-1.67%"
"2010- 10- 20","585.50","558.00","588.00","555.75","77.31K","4.93%"
"2010- 10- 19","558.00","569.00","574.00","554.00","88.90K","-1.98%"
"2010- 10- 18","569.25","572.75","574.75","565.00","37.40K","-1.00%"
"2010- 10- 15","575.00","579.00","586.00","572.00","57.68K","-0.61%"
"2010- 10- 14","578.50","579.25","590.75","577.00","67.34K","-0.30%"
"2010- 10- 13","580.25","587.75","597.75","576.50","82.86K","-1.44%"
"2010- 10- 12","588.75","564.25","594.00","563.50","107.06K","4.20%"
"2010- 10- 11","565.00","582.25","582.50","563.75","108.98K","5.12%"
"2010- 10- 08","537.50","506.75","537.50","504.25","52.27K","5.91%"
"2010- 10- 07","507.50","499.00","511.50","498.00","98.32K","1.65%"
"2010- 10- 06","499.25","501.50","506.00","498.00","41.00K","-0.50%"
"2010- 10- 05","501.75","483.00","504.00","476.50","58.83K","3.88%"
"2010- 10- 04","483.00","472.75","485.25","466.00","59.96K","0.99%"
"2010- 10- 01","478.25","507.50","507.50","478.25","91.07K","-5.90%"
"2010- 09- 30","508.25","517.25","520.00","491.00","78.02K","-1.74%"
"2010- 09- 29","517.25","512.25","518.00","490.00","47.27K","0.93%"
"2010- 09- 28","512.50","524.50","526.25","512.00","35.28K","-2.43%"
"2010- 09- 27","525.25","534.00","541.00","523.25","50.12K","-1.68%"
"2010- 09- 24","534.25","511.75","536.25","509.75","54.02K","4.29%"
"2010- 09- 23","512.25","519.25","519.50","508.25","43.12K","-1.16%"
"2010- 09- 22","518.25","517.25","524.75","513.00","56.79K","0.05%"
"2010- 09- 21","518.00","520.25","530.00","516.25","42.21K","-0.62%"
"2010- 09- 20","521.25","525.00","535.50","520.50","83.00K","-0.86%"
"2010- 09- 17","525.75","509.00","529.00","509.00","84.49K","3.34%"
"2010- 09- 16","508.75","508.00","510.25","502.75","53.80K","0.05%"
"2010- 09- 15","508.50","506.75","511.50","505.00","45.13K","2.73%"
"2010- 09- 14","495.00","483.75","495.50","480.25","206.32K","2.38%"
"2010- 09- 13","483.50","477.25","486.50","476.25","211.04K","1.10%"
"2010- 09- 10","478.25","470.00","479.50","467.25","223.40K","1.59%"
"2010- 09- 09","470.75","462.25","472.00","459.50","198.49K","1.78%"
"2010- 09- 08","462.50","465.25","468.25","461.75","148.50K","-0.80%"
"2010- 09- 07","466.25","464.00","469.00","456.75","184.01K","0.92%"
"2010- 09- 06","462.00","465.38","468.75","459.63","","-0.73%"
"2010- 09- 05","465.38","465.38","465.38","465.38","","0.19%"
"2010- 09- 03","464.50","446.75","467.00","445.50","309.73K","3.80%"
"2010- 09- 02","447.50","446.75","448.00","443.00","116.78K","0.17%"
"2010- 09- 01","446.75","438.75","447.25","437.75","146.54K","1.71%"
"2010- 08- 31","439.25","440.25","444.75","432.00","194.77K","-0.51%"
"2010- 08- 30","441.50","438.75","445.25","438.00","182.67K","1.26%"
"2010- 08- 27","436.00","432.00","440.75","432.00","171.86K","0.93%"
"2010- 08- 26","432.00","420.50","435.00","420.50","162.30K","2.86%"
"2010- 08- 25","420.00","420.00","424.00","415.50","125.05K","-0.12%"
"2010- 08- 24","420.50","431.50","431.50","415.25","178.78K","-2.83%"
"2010- 08- 23","432.75","435.50","437.50","430.25","103.65K","-0.80%"
"2010- 08- 20","436.25","429.00","437.25","424.00","143.55K","1.63%"
"2010- 08- 19","429.25","432.00","437.50","426.00","177.23K","-0.92%"
"2010- 08- 18","433.25","429.00","434.25","423.50","156.76K","0.76%"
"2010- 08- 17","430.00","422.25","431.50","421.50","167.64K","1.71%"
"2010- 08- 16","422.75","425.00","433.00","421.00","130.57K","-1.05%"
"2010- 08- 13","427.25","421.75","429.00","421.75","115.11K","1.30%"
"2010- 08- 12","421.75","410.00","429.50","410.00","256.85K","2.62%"
"2010- 08- 11","411.00","408.75","415.75","405.75","178.75K","0.49%"
"2010- 08- 10","409.00","417.50","418.00","408.00","136.25K","-2.15%"
"2010- 08- 09","418.00","418.00","425.75","416.00","168.09K","-0.48%"
"2010- 08- 06","420.00","415.25","423.00","407.00","175.34K","0.48%"
"2010- 08- 05","418.00","413.50","439.00","410.00","278.97K","0.72%"
"2010- 08- 04","415.00","403.00","416.50","401.75","145.18K","2.72%"
"2010- 08- 03","404.00","404.00","408.75","399.25","118.23K","-0.12%"
"2010- 08- 02","404.50","405.50","418.00","403.25","193.56K","-0.55%"
"2010- 07- 30","406.75","393.00","407.00","393.00","168.49K","3.30%"
"2010- 07- 29","393.75","390.25","399.50","390.00","136.28K","0.77%"
"2010- 07- 28","390.75","377.25","394.00","376.50","133.92K","3.65%"
"2010- 07- 27","377.00","377.50","383.00","376.00","84.28K","-0.26%"
"2010- 07- 26","378.00","382.25","385.50","375.75","115.60K","-1.69%"
"2010- 07- 23","384.50","388.75","393.50","383.25","110.39K","-1.47%"
"2010- 07- 22","390.25","392.75","400.75","388.00","124.09K","-0.83%"
"2010- 07- 21","393.50","387.50","395.00","386.50","76.75K","1.55%"
"2010- 07- 20","387.50","392.00","393.00","386.25","94.84K","-1.65%"
"2010- 07- 19","394.00","397.75","403.50","389.25","130.66K","-3.25%"
"2010- 07- 16","407.25","404.00","408.50","400.25","110.07K","0.49%"
"2010- 07- 15","405.25","395.50","410.00","395.00","184.10K","5.47%"
"2010- 07- 14","384.25","374.00","385.00","374.00","70.64K","2.40%"
"2010- 07- 13","375.25","377.75","383.25","374.25","76.45K","-1.18%"
"2010- 07- 12","379.75","383.00","386.00","378.75","54.03K","-0.98%"
"2010- 07- 09","383.50","383.50","386.50","381.00","71.39K","-0.52%"
"2010- 07- 08","385.50","377.50","386.50","376.75","98.40K","1.92%"
"2010- 07- 07","378.25","368.00","379.00","367.50","68.14K","2.79%"
"2010- 07- 06","368.00","370.00","380.00","367.50","93.66K","-0.94%"
"2010- 07- 05","371.50","373.38","373.38","367.75","","-0.50%"
"2010- 07- 04","373.38","373.38","373.38","373.38","","0.23%"
"2010- 07- 02","372.50","372.00","375.00","370.00","71.77K","-0.20%"
"2010- 07- 01","373.25","362.75","376.50","359.75","93.23K","2.89%"
"2010- 06- 30","362.75","333.25","363.25","333.25","164.65K","8.85%"
"2010- 06- 29","333.25","342.25","343.00","332.75","121.25K","-2.63%"
